
2020-03-10 17:43:24.837711,3170,-19.2
2020-03-10 17:43:45.122603,3180,-20.1
2020-03-10 17:44:07.464560,3190,-19.7
2020-03-10 17:44:27.392152,3200,-20.1
2020-03-10 17:44:47.372833,3210,-20.6
2020-03-10 17:45:09.187962,3220,-19.7
2020-03-10 17:45:30.656360,3230,-20.0
2020-03-10 17:45:49.908423,3240,-20.0
2020-03-10 17:46:10.297880,3250,-20.7
2020-03-10 17:46:31.227920,3260,-19.9
2020-03-10 17:46:52.098480,3270,-20.0
2020-03-10 17:47:12.624787,3280,-20.0
2020-03-10 17:47:31.213000,3290,-20.6
2020-03-10 17:47:52.530678,3300,-20.1
2020-03-10 17:48:11.765172,3310,-20.5
2020-03-10 17:48:31.266036,3320,-20.3
2020-03-10 17:48:50.198011,3330,-20.7
2020-03-10 17:49:11.383689,3340,-19.9
2020-03-10 17:49:31.854060,3350,-20.0
2020-03-10 17:49:51.224766,3360,-20.4
2020-03-10 17:50:12.336794,3370,-19.8
2020-03-10 17:50:34.875746,3380,-19.4
2020-03-10 17:50:54.464819,3390,-19.9
2020-03-10 17:51:14.370322,3400,-20.1
2020-03-10 17:51:34.062202,3410,-20.0
2020-03-10 17:51:53.615199,3420,-20.1
2020-03-10 17:52:15.225673,3430,-20.0
2020-03-10 17:52:36.086297,3440,-20.1
2020-03-10 17:52:56.483477,3450,-20.0
2020-03-10 17:53:17.914066,3460,-19.3
2020-03-10 17:53:38.027240,3470,-19.8
2020-03-10 17:53:58.873283,3480,-19.4
2020-03-10 17:54:20.208319,3490,-20.0
2020-03-10 17:54:40.358797,3500,-20.3
2020-03-10 17:55:00.306942,3510,-20.4
2020-03-10 17:55:20.299021,3520,-20.1
2020-03-10 17:55:40.444475,3530,-20.5
2020-03-10 17:56:00.239398,3540,-20.1
2020-03-10 17:56:19.664793,3550,-20.3
2020-03-10 17:56:40.488310,3560,-19.8
2020-03-10 17:56:59.623418,3570,-20.3
2020-03-10 17:57:20.460349,3580,-19.7
2020-03-10 17:57:41.658500,3590,-20.2
2020-03-10 17:58:03.555167,3600,-19.3
2020-03-10 17:58:23.985781,3610,-19.7
2020-03-10 17:58:44.257775,3620,-20.2
2020-03-10 17:59:05.453332,3630,-19.3
2020-03-10 17:59:25.418708,3640,-20.3
2020-03-10 17:59:43.984150,3650,-20.5
2020-03-10 18:00:05.359123,3660,-19.6
2020-03-10 18:00:25.970229,3670,-20.1
2020-03-10 18:00:46.641261,3680,-19.6
2020-03-10 18:01:06.063841,3690,-20.1
2020-03-10 18:01:28.090395,3700,-19.4
2020-03-10 18:01:48.520299,3710,-19.9
2020-03-10 18:02:11.214179,3720,-19.8
2020-03-10 18:02:31.391576,3730,-20.1
2020-03-10 18:02:52.730079,3740,-20.0
2020-03-10 18:03:12.353447,3750,-20.6
2020-03-10 18:03:32.896079,3760,-20.0
2020-03-10 18:03:52.441919,3770,-20.3
2020-03-10 18:04:14.210354,3780,-19.0
2020-03-10 18:04:33.430030,3790,-20.1
2020-03-10 18:04:52.713351,3800,-20.5
2020-03-10 18:05:12.136880,3810,-20.5
2020-03-10 18:05:33.579612,3820,-19.9
2020-03-10 18:05:54.628926,3830,-20.1
2020-03-10 18:06:13.937096,3840,-20.2
2020-03-10 18:06:33.875365,3850,-20.0
2020-03-10 18:06:54.416844,3860,-20.1
2020-03-10 18:07:16.565264,3870,-20.1
2020-03-10 18:07:37.361946,3880,-19.7
2020-03-10 18:07:57.144457,3890,-20.6
2020-03-10 18:08:16.512534,3900,-20.1
2020-03-10 18:08:37.226154,3910,-19.9
2020-03-10 18:08:59.727811,3920,-19.2
2020-03-10 18:09:20.585638,3930,-20.4
2020-03-10 18:09:42.511339,3940,-19.5
2020-03-10 18:10:02.566138,3950,-20.1
2020-03-10 18:10:25.222971,3960,-19.5
2020-03-10 18:10:44.502858,3970,-20.0
2020-03-10 18:11:05.659728,3980,-20.2
2020-03-10 18:11:26.297330,3990,-20.1
2020-03-10 18:11:46.555631,4000,-20.4
2020-03-10 18:12:06.714543,4010,-20.4
2020-03-10 18:12:27.243848,4020,-19.9
2020-03-10 18:12:48.844576,4030,-19.7
2020-03-10 18:13:09.608754,4040,-20.2
2020-03-10 18:13:30.888135,4050,-20.0
2020-03-10 18:13:50.698901,4060,-19.6
2020-03-10 18:14:13.041443,4070,-19.6
2020-03-10 18:14:34.960074,4080,-19.6
2020-03-10 18:14:55.081605,4090,-19.9
2020-03-10 18:15:16.918107,4100,-19.4
2020-03-10 18:15:36.467566,4110,-20.3
2020-03-10 18:15:59.729615,4120,-18.9
2020-03-10 18:16:21.185863,4130,-20.0
2020-03-10 18:16:41.173920,4140,-20.1
2020-03-10 18:17:00.884950,4150,-20.2
2020-03-10 18:17:21.251983,4160,-20.4
2020-03-10 18:17:43.083136,4170,-20.1
2020-03-10 18:18:03.636349,4180,-20.0
2020-03-10 18:18:25.142517,4190,-19.9
2020-03-10 18:18:46.223225,4200,-20.1
2020-03-10 18:19:06.789465,4210,-20.4
2020-03-10 18:19:27.167940,4220,-20.3
2020-03-10 18:19:49.060636,4230,-20.1
2020-03-10 18:20:10.314728,4240,-19.6
2020-03-10 18:20:31.114343,4250,-20.2
2020-03-10 18:20:51.162408,4260,-20.2
2020-03-10 18:21:12.402129,4270,-19.8
2020-03-10 18:21:33.724088,4280,-20.0
2020-03-10 18:21:55.824038,4290,-19.9
2020-03-10 18:22:14.995168,4300,-20.6
2020-03-10 18:22:35.801645,4310,-20.2
2020-03-10 18:22:55.576022,4320,-20.1
2020-03-10 18:23:15.685031,4330,-20.6
2020-03-10 18:23:36.935993,4340,-19.9
2020-03-10 18:23:58.364494,4350,-20.0
2020-03-10 18:24:19.173777,4360,-20.0
2020-03-10 18:24:40.366673,4370,-20.1
2020-03-10 18:24:59.329122,4380,-20.2
2020-03-10 18:25:19.292974,4390,-19.9
2020-03-10 18:25:39.131276,4400,-20.6
2020-03-10 18:25:59.227456,4410,-19.9
2020-03-10 18:26:18.973374,4420,-20.2
2020-03-10 18:26:39.360570,4430,-19.7
2020-03-10 18:27:01.309170,4440,-20.0
2020-03-10 18:27:23.324263,4450,-20.0
2020-03-10 18:27:43.920748,4460,-20.2
2020-03-10 18:28:06.335125,4470,-20.0
2020-03-10 18:28:26.217854,4480,-20.3
2020-03-10 18:28:48.233080,4490,-19.8
2020-03-10 18:29:08.778735,4500,-19.7
2020-03-10 18:29:32.036393,4510,-19.5
2020-03-10 18:29:51.146197,4520,-20.1
2020-03-10 18:30:12.026170,4530,-20.1
2020-03-10 18:30:33.576245,4540,-20.1
2020-03-10 18:30:53.945421,4550,-20.1
2020-03-10 18:31:14.050731,4560,-20.2
2020-03-10 18:31:35.507631,4570,-19.9
2020-03-10 18:31:56.603758,4580,-20.3
2020-03-10 18:32:17.379491,4590,-20.1
2020-03-10 18:32:38.771812,4600,-20.2
2020-03-10 18:33:00.525312,4610,-20.3
2020-03-10 18:33:21.256512,4620,-20.2
2020-03-10 18:33:42.625930,4630,-19.7
2020-03-10 18:34:04.654949,4640,-19.8
2020-03-10 18:34:25.152084,4650,-20.4
2020-03-10 18:34:45.844765,4660,-19.5
2020-03-10 18:35:07.035394,4670,-19.6
2020-03-10 18:35:28.267953,4680,-19.9
2020-03-10 18:35:49.441056,4690,-19.7
2020-03-10 18:36:10.373814,4700,-20.3
2020-03-10 18:36:34.334079,4710,-19.8
2020-03-10 18:36:56.395003,4720,-20.2
2020-03-10 18:37:17.390869,4730,-20.3
2020-03-10 18:37:37.774217,4740,-20.0
2020-03-10 18:37:58.085971,4750,-19.9
2020-03-10 18:38:20.228082,4760,-20.0
2020-03-10 18:38:43.278592,4770,-20.2
2020-03-10 18:39:04.557434,4780,-20.1
2020-03-10 18:39:25.683260,4790,-20.4
2020-03-10 18:39:48.442764,4800,-19.6
2020-03-10 18:40:09.992509,4810,-20.1
2020-03-10 18:40:31.383805,4820,-20.1
2020-03-10 18:40:51.933449,4830,-20.7
2020-03-10 18:41:12.961882,4840,-19.9
2020-03-10 18:41:32.849312,4850,-20.2
2020-03-10 18:41:54.105888,4860,-19.5
2020-03-10 18:42:15.482475,4870,-20.0
2020-03-10 18:42:37.922116,4880,-19.9
2020-03-10 18:42:58.084302,4890,-20.0
2020-03-10 18:43:19.002130,4900,-20.5
2020-03-10 18:43:40.396023,4910,-20.1
2020-03-10 18:44:01.060870,4920,-20.1
2020-03-10 18:44:23.425313,4930,-19.4
2020-03-10 18:44:45.477256,4940,-20.2
2020-03-10 18:45:06.537411,4950,-20.5
2020-03-10 18:45:28.858114,4960,-19.0
2020-03-10 18:45:50.824666,4970,-19.5
2020-03-10 18:46:11.092789,4980,-20.4
2020-03-10 18:46:32.589385,4990,-19.9
2020-03-10 18:46:53.982633,5000,-20.2
2020-03-10 18:47:15.277762,5010,-20.1
2020-03-10 18:47:35.730263,5020,-20.0
2020-03-10 18:47:57.636313,5030,-19.9
2020-03-10 18:48:20.000974,5040,-19.4
2020-03-10 18:48:40.536395,5050,-20.6
2020-03-10 18:49:03.844993,5060,-19.7
2020-03-10 18:49:23.974479,5070,-19.9
2020-03-10 18:49:44.763269,5080,-19.9
2020-03-10 18:50:05.872875,5090,-20.0
2020-03-10 18:50:31.620250,5100,-19.0
2020-03-10 18:50:52.128796,5110,-19.6
2020-03-10 18:51:13.312059,5120,-19.3
